module;src_file;score;issue;opts;
python3.12;obmalloc.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU GIMPLE 11.2.0 -mtune=generic -march=x86-64 -g -g -O3 -O3 -O3 -O3 -O3 -fno-openmp -fno-openacc -fcf-protection=none -fPIC -fno-semantic-interposition -fuse-linker-plugin -ffat-lto-objects -flto-partition=none -flinker-output=exec ";
python3.12;obmalloc.c;;"-funroll-loops is missing. ";"";
python3.12;_threadmodule.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU GIMPLE 11.2.0 -mtune=generic -march=x86-64 -g -g -O3 -O3 -O3 -O3 -O3 -fno-openmp -fno-openacc -fcf-protection=none -fPIC -fno-semantic-interposition -fuse-linker-plugin -ffat-lto-objects -flto-partition=none -flinker-output=exec ";
python3.12;_threadmodule.c;;"-funroll-loops is missing. ";"";
python3.12;frame.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU GIMPLE 11.2.0 -mtune=generic -march=x86-64 -g -g -O3 -O3 -O3 -O3 -O3 -fno-openmp -fno-openacc -fcf-protection=none -fPIC -fno-semantic-interposition -fuse-linker-plugin -ffat-lto-objects -flto-partition=none -flinker-output=exec ";
python3.12;frame.c;;"-funroll-loops is missing. ";"";
python3.12;ast_opt.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU GIMPLE 11.2.0 -mtune=generic -march=x86-64 -g -g -O3 -O3 -O3 -O3 -O3 -fno-openmp -fno-openacc -fcf-protection=none -fPIC -fno-semantic-interposition -fuse-linker-plugin -ffat-lto-objects -flto-partition=none -flinker-output=exec ";
python3.12;ast_opt.c;;"-funroll-loops is missing. ";"";
python3.12;floatobject.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU GIMPLE 11.2.0 -mtune=generic -march=x86-64 -g -g -O3 -O3 -O3 -O3 -O3 -fno-openmp -fno-openacc -fcf-protection=none -fPIC -fno-semantic-interposition -fuse-linker-plugin -ffat-lto-objects -flto-partition=none -flinker-output=exec ";
python3.12;floatobject.c;;"-funroll-loops is missing. ";"";
python3.12;object.h;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU GIMPLE 11.2.0 -mtune=generic -march=x86-64 -g -g -O3 -O3 -O3 -O3 -O3 -fno-openmp -fno-openacc -fcf-protection=none -fPIC -fno-semantic-interposition -fuse-linker-plugin -ffat-lto-objects -flto-partition=none -flinker-output=exec ";
python3.12;object.h;;"-funroll-loops is missing. ";"";
python3.12;call.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU GIMPLE 11.2.0 -mtune=generic -march=x86-64 -g -g -O3 -O3 -O3 -O3 -O3 -fno-openmp -fno-openacc -fcf-protection=none -fPIC -fno-semantic-interposition -fuse-linker-plugin -ffat-lto-objects -flto-partition=none -flinker-output=exec ";
python3.12;call.c;;"-funroll-loops is missing. ";"";
python3.12;_iomodule.c.h;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU GIMPLE 11.2.0 -mtune=generic -march=x86-64 -g -g -O3 -O3 -O3 -O3 -O3 -fno-openmp -fno-openacc -fcf-protection=none -fPIC -fno-semantic-interposition -fuse-linker-plugin -ffat-lto-objects -flto-partition=none -flinker-output=exec ";
python3.12;_iomodule.c.h;;"-funroll-loops is missing. ";"";
python3.12;sre_lib.h;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU GIMPLE 11.2.0 -mtune=generic -march=x86-64 -g -g -O3 -O3 -O3 -O3 -O3 -fno-openmp -fno-openacc -fcf-protection=none -fPIC -fno-semantic-interposition -fuse-linker-plugin -ffat-lto-objects -flto-partition=none -flinker-output=exec ";
python3.12;sre_lib.h;;"-funroll-loops is missing. ";"";
python3.12;textio.c.h;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU GIMPLE 11.2.0 -mtune=generic -march=x86-64 -g -g -O3 -O3 -O3 -O3 -O3 -fno-openmp -fno-openacc -fcf-protection=none -fPIC -fno-semantic-interposition -fuse-linker-plugin -ffat-lto-objects -flto-partition=none -flinker-output=exec ";
python3.12;textio.c.h;;"-funroll-loops is missing. ";"";
python3.12;setobject.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU GIMPLE 11.2.0 -mtune=generic -march=x86-64 -g -g -O3 -O3 -O3 -O3 -O3 -fno-openmp -fno-openacc -fcf-protection=none -fPIC -fno-semantic-interposition -fuse-linker-plugin -ffat-lto-objects -flto-partition=none -flinker-output=exec ";
python3.12;setobject.c;;"-funroll-loops is missing. ";"";
python3.12;pystate.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU GIMPLE 11.2.0 -mtune=generic -march=x86-64 -g -g -O3 -O3 -O3 -O3 -O3 -fno-openmp -fno-openacc -fcf-protection=none -fPIC -fno-semantic-interposition -fuse-linker-plugin -ffat-lto-objects -flto-partition=none -flinker-output=exec ";
python3.12;pystate.c;;"-funroll-loops is missing. ";"";
python3.12;pycore_object.h;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU GIMPLE 11.2.0 -mtune=generic -march=x86-64 -g -g -O3 -O3 -O3 -O3 -O3 -fno-openmp -fno-openacc -fcf-protection=none -fPIC -fno-semantic-interposition -fuse-linker-plugin -ffat-lto-objects -flto-partition=none -flinker-output=exec ";
python3.12;pycore_object.h;;"-funroll-loops is missing. ";"";
