ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 1052;python3.9;unicodeobject.c:676-678,unicodeobject.c:686-693,unicodeobject.c:702-703,unicodeobject.c:1702-1702,unicodeobject.c:2698-2698,unicodeobject.c:2701-2703,unicodeobject.c:2710-2711,unicodeobject.c:2715-2715,unicodeobject.c:2719-2722,unicodeobject.c:2725-2727,unicodeobject.c:2740-2741,unicodeobject.c:2744-2746,unicodeobject.c:2750-2750,unicodeobject.c:2801-2801,unicodeobject.c:2848-2848,unicodeobject.c:2868-2876,unicodeobject.c:2879-2879,unicodeobject.c:2882-2883,unicodeobject.c:2886-2893,unicodeobject.c:2896-2896,unicodeobject.c:2901-2901,unicodeobject.c:2904-2905,unicodeobject.c:2908-2920,unicodeobject.c:2923-2923,unicodeobject.c:2932-2932,unicodeobject.c:2936-2938,unicodeobject.c:2946-2946,unicodeobject.c:2954-2954,unicodeobject.c:3036-3036,unicodeobject.c:3052-3053,unicodeobject.c:3084-3084,unicodeobject.c:3088-3088,unicodeobject.c:3109-3111,unicodeobject.c:5182-5182,unicodeobject.c:14113-14123,unicodeobject.c:14126-14126,unicodeobject.c:14249-14251,unicodeobject.c:14255-14257,unicodeobject.c:14262-14265,object.c:2205-2205,object.c:2209-2209,object.h:408-408,object.h:422-422,object.h:430-430,stdio2.h:33-33;PyUnicode_FromFormatV;Outermost;0.01;0.01;0.03;1.00;1.00;25.03;2.59;1;0.00;9.22;122.80;122.80;122.80;4.91;47.50
Loop 802;python3.9;descrobject.c:213-213,descrobject.c:231-231,object.c:768-769,object.c:775-779,object.c:1033-1039,object.c:1043-1045,object.c:1049-1049,object.c:1291-1291,object.c:1307-1311,object.c:1324-1324,object.c:1328-1328,object.c:1333-1333,object.c:1349-1350,object.c:1356-1356,object.h:128-128,object.h:408-408,object.h:422-422,object.h:430-430,object.h:496-496,object.h:628-628,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-408,typeobject.c:3286-3288,typeobject.c:3298-3298,dictobject.c:322-322,dictobject.c:332-333,dictobject.c:652-654,dictobject.c:658-661,dictobject.c:1304-1306,dictobject.c:1310-1310,dictobject.c:1313-1315,dictobject.c:1320-1323,dictobject.c:1328-1328,dictobject.c:1332-1333,dictobject.c:1554-1554,dictobject.c:1561-1562,dictobject.c:1565-1565,dictobject.c:1569-1570,dictobject.c:1573-1573,dictobject.c:1628-1631,dictobject.c:1635-1635,dictobject.c:4809-4812,dictobject.c:4815-4820,dictobject.c:4823-4824,dictobject.c:4829-4833,dictobject.c:4848-4849,dictobject.c:4855-4855,dictobject.c:4861-4867,dictobject.c:4870-4870;_PyObject_GenericSetAttrWithDict;Outermost;0.01;0.01;0.03;2.52;1.00;17.16;2.52;1;2.46;11.62;85.80;34.00;85.80;5.00;34.00
Loop 738;python3.9;object.c:2205-2209,object.h:422-422,object.h:496-496,listobject.c:342-345;list_dealloc;Single;0.01;0.01;0.03;1.00;NA;NA;1.30;3;0.00;12.50;1.73;1.73;NA;NA;1.33
Loop 917;python3.9;ceval.c:5083-5084,object.h:422-422;_PyEval_EvalFrameDefault;Innermost;0.01;0;0.02;1.00;1.00;8.00;2.20;1;0.00;12.50;2.20;2.20;2.20;0.28;1.00
Loop 781;python3.9;object.h:128-128,typeobject.c:3764-3764,dictobject.c:999-999,dictobject.c:1006-1010,pycore_object.h:112-114;collect;Innermost;0.01;0;0.02;1.00;1.00;14.82;1.76;37;0.00;11.20;13.20;13.20;13.20;0.89;7.50
Loop 912;python3.9;ceval.c:5083-5084,object.c:2205-2205,object.c:2209-2210,object.h:422-422;_PyEval_EvalFrameDefault;Outermost;0.01;0;0.02;1.00;1.00;8.00;2.15;5;0.00;12.50;8.60;8.60;8.60;1.07;4.00
Loop 947;python3.9;typeobject.c:7667-7668;type_new;Innermost;0.01;0;0.02;1.00;1.00;8.00;2.50;1;0.00;12.50;1.25;1.25;1.25;0.16;0.50
Loop 1148;python3.9;object.c:2205-2210,object.h:422-422,typeobject.c:1154-1159;subtype_dealloc;Innermost;0.01;0;0.02;1.00;1.00;15.61;2.00;5;0.00;9.57;5.00;5.00;5.00;0.32;2.50
Loop 761;python3.9;gcmodule.c:87-87,gcmodule.c:324-324;collect;Innermost;0.01;0;0.02;1.00;1.00;8.00;1.00;1;0.00;12.50;2.00;2.00;2.00;0.25;2.00
Loop 1147;python3.9;typeobject.c:1153-1154,typeobject.c:1318-1321;subtype_dealloc;Outermost;0.01;0;0.02;1.00;1.00;11.79;1.87;7;0.00;11.46;2.80;2.80;2.80;0.24;1.50
Loop 760;python3.9;gcmodule.c:234-234,gcmodule.c:273-284,gcmodule.c:961-969,object.h:408-408,object.h:422-422,object.h:430-430;collect;Innermost;0.01;0;0.02;1.00;1.00;6.80;4.30;1;0.00;11.38;8.60;8.60;8.60;1.27;2.00
Loop 15387;libtensorflow_framework.so.2;;tsl::ConsumePrefix(std::basic_string_view<char, std::char_traits<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::basic_string_view<char, std::char_traits<char> >);Innermost;0.01;0;0.02;1.00;NA;NA;1.00;1;NA;NA;1.00;1.00;NA;NA;1.00
Loop 883;python3.9;ceval.c:4251-4260,object.h:408-408,object.h:496-496;_PyEval_EvalCode;Single;0.01;0;0.02;1.00;1.00;8.00;1.53;2;0.00;12.50;2.30;2.30;2.30;0.29;1.50
Loop 960;python3.9;dictobject.c:348-350,dictobject.c:353-353,dictobject.c:360-360,dictobject.c:849-849;lookdict_unicode;Outermost;0.01;0;0.02;1.00;1.00;8.00;1.00;1;0.00;12.50;2.00;2.00;2.00;0.25;2.00
Loop 758;python3.9;gcmodule.c:655-655,gcmodule.c:672-679;collect;Innermost;0.01;0;0.02;1.00;1.00;8.00;1.00;1;0.00;12.50;4.00;4.00;4.00;0.50;4.00
Loop 43819;libtensorflow_framework.so.2;;absl::lts_20230802::Mutex::UnlockSlow(absl::lts_20230802::SynchWaitParams*);Outermost;0.01;0;0.02;1.70;1.00;20.07;1.75;44896;5.77;11.45;30.60;18.00;30.60;1.52;17.50
Loop 9523;libtensorflow_framework.so.2;;tensorflow::data::model::Model::RemoveNode(std::shared_ptr<tensorflow::data::model::Node>);Single;0;0;0.02;1.00;1.00;36.57;6.00;1;0.00;9.93;12.00;12.00;12.00;0.33;2.00
Loop 9157;libtensorflow_framework.so.2;;tensorflow::KernelAttrsMatch(tensorflow::KernelDef const&, tensorflow::AttrSlice, bool*);Single;0.01;0;0.02;1.00;1.00;14.52;3.27;1;0.00;8.75;9.80;9.80;9.80;0.68;3.00
Loop 8744;libtensorflow_framework.so.2;;tsl::gtl::FlatMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, tensorflow::FunctionRecord*, tsl::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const;Single;0.01;0;0.02;1.00;1.00;12.81;1.32;3;0.00;10.25;5.30;5.30;5.30;0.41;4.00
Loop 2248;python3.9;longobject.c:641-644;slot_tp_hash;Innermost;0.01;0;0.02;1.00;1.00;11.73;1.00;1;0.00;11.72;3.00;3.00;3.00;0.26;3.00
Loop 1101;python3.9;object.c:775-779,object.h:408-408,object.h:422-422,object.h:430-430,dictobject.c:344-344,dictobject.c:350-350,dictobject.c:782-785,dictobject.c:789-790,dictobject.c:811-811,dictobject.c:2140-2140,dictobject.c:2143-2147,dictobject.c:2151-2153,dictobject.c:2157-2157,dictobject.c:2160-2161,dictobject.c:2164-2165;dict_subscript;Outermost;0.01;0;0.02;1.00;1.00;13.08;2.51;1;0.00;11.98;22.60;22.60;22.60;1.73;9.00
Loop 1085;python3.9;object.h:408-409,object.h:422-422,object.h:430-430,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:1478-1478,typeobject.c:1482-1484,typeobject.c:1488-1490,typeobject.c:1498-1498,typeobject.c:3286-3289,typeobject.c:3298-3298;lookup_maybe_method;InBetween;0.01;0;0.02;1.00;1.00;9.43;3.15;1;0.00;9.06;12.60;12.60;12.60;1.34;4.00
Loop 1081;python3.9;pycore_pystate.h:55-55,pycore_pystate.h:82-82,errors.c:93-97,errors.c:103-104,errors.c:324-336,errors.c:343-350,errors.c:360-360,errors.c:371-371,errors.c:377-386,errors.c:395-398,errors.c:408-408,errors.c:419-419,errors.c:434-440,abstract.h:73-74,abstract.h:81-81,abstract.h:114-119,abstract.h:171-171,abstract.h:185-185,object.h:408-408,object.h:422-422,object.h:628-628;_PyErr_NormalizeException;Single;0.01;0;0.02;2.66;1.00;12.84;2.66;92;4.88;10.63;33.20;12.50;33.20;2.59;12.50
Loop 961;python3.9;object.h:128-128,object.h:408-408,object.h:422-422,typeobject.c:3190-3194,typeobject.c:3201-3205,typeobject.c:3209-3211,typeobject.c:3222-3223,typeobject.c:7352-7364,typeobject.c:7395-7399,typeobject.c:7403-7403,typeobject.c:7410-7410,typeobject.c:7497-7497,typeobject.c:7505-7506,typeobject.c:7510-7511,typeobject.c:7533-7535,typeobject.c:7549-7549,typeobject.c:7555-7555,typeobject.c:7560-7560,typeobject.c:7563-7564,dictobject.c:885-885;update_one_slot;Outermost;0.01;0;0.02;1.00;1.00;14.73;2.00;1000012;0.00;11.60;26.00;26.00;26.00;1.77;13.00
Loop 881;python3.9;pycore_pystate.h:55-55,cellobject.c:11-14,ceval.c:4277-4285,ceval.c:4292-4292,object.h:408-408,object.h:422-422,object.h:487-487,object.h:496-496,pycore_object.h:39-39,pycore_object.h:46-51;_PyEval_EvalCode;Single;0.01;0;0.02;3.27;1.00;8.96;3.92;6;6.06;12.88;19.60;6.00;19.60;2.19;5.00
Loop 871;python3.9;find_max_char.h:22-22,find_max_char.h:26-27,find_max_char.h:30-34,find_max_char.h:37-37,find_max_char.h:40-40;_PyUnicode_FromUCS1;Outermost;0.01;0;0.02;1.00;1.00;22.08;1.48;10;0.00;12.02;14.75;14.75;14.75;0.67;10.00
Loop 36009;libtensorflow_framework.so.2;;tensorflow::BCastList<2>::BCastList(absl::lts_20230802::InlinedVector<long, 4ul, std::allocator<long> > const (&) [2], bool, bool);Innermost;0;0;0.01;1.00;1.00;20.91;3.06;1152;15.00;12.34;21.40;21.40;21.40;1.02;7.00
Loop 36008;libtensorflow_framework.so.2;;tensorflow::BCastList<2>::BCastList(absl::lts_20230802::InlinedVector<long, 4ul, std::allocator<long> > const (&) [2], bool, bool);Outermost;0;0;0.01;1.00;1.00;19.94;3.75;1000012;9.47;11.71;71.20;71.20;71.20;3.57;19.00
Loop 774;python3.9;gcmodule.c:677-677,gcmodule.c:764-764,gcmodule.c:767-770,gcmodule.c:782-782,gcmodule.c:785-785,gcmodule.c:796-796,gcmodule.c:1331-1331,object.h:128-128,typeobject.c:1425-1426,typeobject.c:1431-1433,pycore_object.h:99-99;collect;InBetween;0;0;0.01;1.00;1.00;11.84;1.32;192;0.00;12.13;9.25;9.25;9.25;0.78;7.00
Loop 772;python3.9;gcmodule.c:313-314;collect;Innermost;0;0;0.01;1.00;1.00;8.00;1.00;1;0.00;12.50;2.00;2.00;2.00;0.25;2.00
Loop 767;python3.9;tupleobject.c:183-184,tupleobject.c:188-189,gcmodule.c:626-626,object.h:128-128,typeobject.c:3764-3764,pycore_object.h:74-79,pycore_object.h:112-114;collect;InBetween;0;0;0.01;1.00;1.00;20.41;1.77;1;0.00;10.88;16.80;16.80;16.80;0.82;9.50
Loop 5994;libtensorflow_framework.so.2;;tensorflow::(anonymous namespace)::SingleThreadedExecutorImpl::Run(tensorflow::Executor::Args const&);Innermost;0;0;0.01;1.31;1.00;11.13;2.86;4;11.81;11.48;5.00;3.83;5.00;0.45;1.75
Loop 1060;python3.9;unicodeobject.c:2745-2746;PyUnicode_FromFormatV;Innermost;0;0;0.01;1.00;1.00;8.00;1.25;1;0.00;12.50;1.25;1.25;1.25;0.16;1.00
Loop 1059;python3.9;unicodeobject.c:3083-3083,unicodeobject.c:3090-3092;PyUnicode_FromFormatV;Innermost;0;0;0.01;1.00;1.00;16.00;1.07;1;0.00;6.25;1.60;1.60;1.60;0.10;1.50
Loop 968;python3.9;eq.h:17-24,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:890-906;update_one_slot;Innermost;0;0;0.01;1.00;1.00;12.38;2.17;21;0.00;11.61;17.40;17.40;17.40;1.41;8.00
Loop 722;python3.9;object.h:422-422,typeobject.c:7352-7372,typeobject.c:7840-7862;PyType_Ready;Single;0;0;0.01;1.00;1.00;12.63;1.60;25;0.00;11.90;15.20;15.20;15.20;1.20;9.50
Loop 46591;libtensorflow_framework.so.2;;std::pair<llvm::detail::DenseSetImpl<(anonymous namespace)::ParametricStorageUniquer::HashedStorage, llvm::DenseMap<(anonymous namespace)::ParametricStorageUniquer::HashedStorage, llvm::detail::DenseSetEmpty, (anonymous namespace)::ParametricStorageUniquer::StorageKeyInfo, llvm::detail::DenseSetPair<(anonymous namespace)::ParametricStorageUniquer::HashedStorage> >, (anonymous namespace)::ParametricStorageUniquer::StorageKeyInfo>::Iterator, bool> llvm::detail::DenseSetImpl<(anonymous namespace)::ParametricStorageUniquer::HashedStorage, llvm::DenseMap<(anonymous namespace)::ParametricStorageUniquer::HashedStorage, llvm::detail::DenseSetEmpty, (anonymous namespace)::ParametricStorageUniquer::StorageKeyInfo, llvm::detail::DenseSetPair<(anonymous namespace)::ParametricStorageUniquer::HashedStorage> >, (anonymous namespace)::ParametricStorageUniquer::StorageKeyInfo>::insert_as<(anonymous namespace)::ParametricStorageUniquer::LookupKey>((anonymous namespace)::ParametricStorageUniquer::HashedStorage&&, (anonymous namespace)::ParametricStorageUniquer::LookupKey const&);Single;0;0;0.01;1.00;1.00;13.33;2.49;2;0.00;10.52;4.97;4.97;4.97;0.37;2.00
Loop 8738;libtensorflow_framework.so.2;;tensorflow::FunctionLibraryDefinition::~FunctionLibraryDefinition();InBetween;0;0;0.01;1.00;NA;NA;1.00;1;NA;NA;1.00;1.00;NA;NA;1.00
Loop 2235;python3.9;split.h:360-361;PyUnicode_Splitlines;Innermost;0;0;0.01;1.00;1.00;14.22;1.33;1;0.00;9.38;2.00;2.00;2.00;0.14;1.50
Loop 833;python3.9;object.h:143-143,object.h:408-408,object.h:487-487,listobject.c:1042-1043,listobject.c:1545-1546,listobject.c:1963-1967,listobject.c:1986-1986,listobject.c:1989-1989,listobject.c:1993-1993,listobject.c:2203-2203,listobject.c:2217-2217,listobject.c:2234-2234,listobject.c:2412-2418,listobject.c:2421-2421,listobject.c:2429-2429,listobject.c:2435-2440,listobject.c:2450-2450;list_sort_impl;InBetween;0;0;0.01;1.00;1.00;12.68;2.24;1;0.00;11.15;22.40;22.40;22.40;1.77;10.00
Loop 43823;libtensorflow_framework.so.2;;absl::lts_20230802::Mutex::UnlockSlow(absl::lts_20230802::SynchWaitParams*);InBetween;0;0;0.01;1.00;1.00;15.89;1.96;26;0.00;10.31;10.80;10.80;10.80;0.68;5.50
Loop 41352;libtensorflow_framework.so.2;;tensorflow::Partition(tensorflow::PartitionOptions const&, tensorflow::Graph*, std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, tensorflow::GraphDef, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, tensorflow::GraphDef> > >*);Innermost;0;0;0.01;1.00;1.00;8.00;1.06;2;0.00;12.50;2.13;2.13;2.13;0.27;2.00
Loop 39274;libtensorflow_framework.so.2;;propagateLiveness(mlir::Region&, (anonymous namespace)::LiveMap&);InBetween;0;0;0.01;1.00;1.00;14.06;4.30;300;0.00;10.09;34.40;34.40;34.40;2.45;8.00
Loop 7766;libtensorflow_framework.so.2;;tensorflow::DynamicDeviceMgr::LookupDevice(std::basic_string_view<char, std::char_traits<char> >, tensorflow::Device**) const;Single;0;0;0.01;1.00;1.00;2.46;4.00;6;0.00;11.46;16.00;16.00;16.00;6.50;4.00
Loop 7219;libtensorflow_framework.so.2;;tensorflow::ShapeRefiner::AddNodeInternal(tensorflow::Node const*, tensorflow::shape_inference::InferenceContext*);InBetween;0;0;0.01;3.97;1.00;12.26;3.97;1;13.51;13.51;25.80;6.50;25.80;2.10;6.50
Loop 1055;python3.9;unicodeobject.c:2773-2777,unicodeobject.c:2781-2784,unicodeobject.c:2795-2802,unicodeobject.c:2807-2808,unicodeobject.c:2811-2811,unicodeobject.c:2816-2816,unicodeobject.c:2822-2833,unicodeobject.c:2837-2839,unicodeobject.c:2842-2845,unicodeobject.c:3045-3049,unicodeobject.c:3070-3071,unicodeobject.c:3090-3090,unicodeobject.c:14182-14183,unicodeobject.c:14186-14190,unicodeobject.c:14196-14196,unicodeobject.c:14208-14208,unicodeobject.c:14216-14216,unicodeobject.c:14226-14226;PyUnicode_FromFormatV;InBetween;0;0;0.01;1.00;NA;NA;1.00;1;NA;NA;0.50;0.50;NA;NA;0.50
Loop 5291;libtensorflow_framework.so.2;;tensorflow::FunctionLibraryRuntime::Options::Options(tensorflow::FunctionLibraryRuntime::Options const&);Single;0;0;0.01;1.00;1.00;1.00;2.00;1;100.00;50.00;2.00;2.00;2.00;2.00;1.00
Loop 943;python3.9;abstract.h:155-155,abstract.h:162-162,string3.h:51-51,object.h:128-128,object.h:408-409,object.h:422-422,object.h:430-430,object.h:628-628,typeobject.c:2448-2449,typeobject.c:2454-2455,typeobject.c:2459-2459,typeobject.c:2464-2465,typeobject.c:2469-2476,typeobject.c:2490-2494,typeobject.c:2499-2500,typeobject.c:2539-2542,typeobject.c:2575-2577,typeobject.c:2581-2583,typeobject.c:2587-2588,typeobject.c:2591-2591,typeobject.c:2613-2614,typeobject.c:2619-2620,typeobject.c:2627-2627,typeobject.c:2631-2639,typeobject.c:2646-2649,typeobject.c:2653-2653,typeobject.c:2656-2657,typeobject.c:2660-2664,typeobject.c:2677-2679,typeobject.c:2686-2686,typeobject.c:2689-2691,typeobject.c:2695-2695,typeobject.c:2702-2703,typeobject.c:2708-2709,typeobject.c:2712-2714,typeobject.c:2719-2721,typeobject.c:2728-2733,typeobject.c:2739-2739,typeobject.c:2745-2750,typeobject.c:2756-2756,typeobject.c:2760-2765,typeobject.c:2771-2771,typeobject.c:2776-2779,typeobject.c:2794-2796,typeobject.c:2799-2811,typeobject.c:2814-2817,typeobject.c:2820-2823,typeobject.c:2826-2826,typeobject.c:2829-2831,typeobject.c:2835-2838,typeobject.c:2844-2845,typeobject.c:2849-2849,typeobject.c:2854-2854,typeobject.c:2860-2861,typeobject.c:2879-2879,typeobject.c:7667-7667,typeobject.c:7691-7694,typeobject.c:7728-7728,typeobject.c:7731-7731,typeobject.c:7735-7737,typeobject.c:7742-7744,dictobject.c:1793-1795,dictobject.c:4766-4767,dictobject.c:4770-4770;type_new;Outermost;0;0;0.01;2.82;1.00;12.66;2.82;1;4.42;11.23;119.80;42.50;119.80;9.46;42.50
Loop 851;python3.9;object.c:2205-2205,object.c:2209-2209,object.h:422-422,object.h:430-430,dictobject.c:344-350,dictobject.c:353-353,dictobject.c:360-360,dictobject.c:377-377,dictobject.c:382-382,dictobject.c:393-393,dictobject.c:730-732,dictobject.c:736-736,dictobject.c:739-739,dictobject.c:742-743,dictobject.c:858-859,dictobject.c:1605-1605,dictobject.c:1608-1614,dictobject.c:1655-1655,dictobject.c:1661-1662,dictobject.c:1665-1665,dictobject.c:1669-1670;_PyDict_DelItem_KnownHash;InBetween;0;0;0.01;2.69;1.00;13.26;2.69;1;3.57;12.19;37.60;14.00;37.60;2.84;14.00
Loop 15351;libtensorflow_framework.so.2;;tsl::CancellationManager::StartCancelWithStatus(absl::lts_20230802::Status const&);Innermost;0;0;0.01;1.00;1.00;30.40;2.10;5;0.00;8.48;4.20;4.20;4.20;0.14;2.00
Loop 6680;libtensorflow_framework.so.2;;tensorflow::SimplePropagatorState::TaggedNode& absl::lts_20230802::inlined_vector_internal::Storage<tensorflow::SimplePropagatorState::TaggedNode, 16ul, std::allocator<tensorflow::SimplePropagatorState::TaggedNode> >::EmplaceBackSlow<tensorflow::SimplePropagatorState::TaggedNode const&>(tensorflow::SimplePropagatorState::TaggedNode const&);Single;0;0;0.01;1.00;1.00;1.00;2.00;1;100.00;50.00;2.00;2.00;2.00;2.00;1.00
Loop 5987;libtensorflow_framework.so.2;;tensorflow::(anonymous namespace)::SingleThreadedExecutorImpl::Run(tensorflow::Executor::Args const&);InBetween;0;0;0.01;2.35;1.00;8.80;2.71;46;18.75;12.89;17.60;7.50;17.60;2.00;6.50
Loop 1547;python3.9;setobject.c:60-62;PySet_Contains;Outermost;0;0;0.01;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA
Loop 5523;libtensorflow_framework.so.2;;void std::vector<std::variant<tensorflow::Tensor, tensorflow::eager::RemoteTensorHandle*>, std::allocator<std::variant<tensorflow::Tensor, tensorflow::eager::RemoteTensorHandle*> > >::_M_realloc_insert<std::variant<tensorflow::Tensor, tensorflow::eager::RemoteTensorHandle*> >(__gnu_cxx::__normal_iterator<std::variant<tensorflow::Tensor, tensorflow::eager::RemoteTensorHandle*>*, std::vector<std::variant<tensorflow::Tensor, tensorflow::eager::RemoteTensorHandle*>, std::allocator<std::variant<tensorflow::Tensor, tensorflow::eager::RemoteTensorHandle*> > > >, std::variant<tensorflow::Tensor, tensorflow::eager::RemoteTensorHandle*>&&);Single;0;0;0.01;1.00;1.00;8.00;3.40;1;0.00;12.50;3.40;3.40;3.40;0.42;1.00
Loop 1098;python3.9;tupleobject.c:804-808,object.h:408-408;tuplesubscript;Single;0;0;0.01;1.00;1.00;6.40;1.60;1;0.00;12.50;1.60;1.60;1.60;0.25;1.00
Loop 1031;python3.9;modsupport.c:48-49,modsupport.c:76-80;va_build_stack;Innermost;0;0;0.01;1.00;1.00;16.00;1.13;6;0.00;10.00;8.50;8.50;8.50;0.53;7.50
Loop 952;python3.9;getargs.c:281-287,getargs.c:293-293,getargs.c:296-296,getargs.c:314-317,getargs.c:402-402;vgetargs1_impl;Outermost;0;0;0.01;1.00;NA;NA;1.00;1;NA;NA;1.00;1.00;NA;NA;1.00
Loop 830;python3.9;listobject.c:1042-1046,listobject.c:1116-1118,listobject.c:1226-1226,listobject.c:1297-1298,listobject.c:1301-1305,listobject.c:1312-1313,listobject.c:1933-1933,listobject.c:1999-2000,listobject.c:2099-2107,listobject.c:2292-2292,listobject.c:2377-2377,listobject.c:2383-2386,listobject.c:2392-2394,listobject.c:2400-2400;list_sort_impl;InBetween;0;0;0.01;2.28;1.00;12.50;2.28;1;4.69;11.82;83.20;36.50;83.20;6.65;36.50
Loop 789;python3.9;gcmodule.c:81-81,gcmodule.c:117-117,gcmodule.c:449-449,listobject.c:2624-2625,typeobject.c:3764-3764,pycore_object.h:112-114;list_traverse;Innermost;0;0;0.01;1.00;1.00;32.56;1.50;9;0.00;10.68;6.00;6.00;6.00;0.18;4.00
Loop 708;python3.9;dictobject.c:348-348;lookdict_unicode_nodummy;Innermost;0;0;0.01;1.00;NA;NA;1.00;1;NA;NA;0.50;0.50;NA;NA;0.50
Loop 42835;libtensorflow_framework.so.2;;nsync::nsync_cv_broadcast(nsync::nsync_cv_s_*);Innermost;0;0;0.01;1.00;1.00;12.80;3.20;1;0.00;9.38;1.60;1.60;1.60;0.13;0.50
Loop 39242;libtensorflow_framework.so.2;;(anonymous namespace)::GreedyPatternRewriteDriver::processWorklist();Outermost;0;0;0.01;4.13;1.00;12.17;4.13;1000012;15.29;13.31;66.00;16.00;66.00;5.42;16.00
Loop 10020;libtensorflow_framework.so.2;;absl::lts_20230802::container_internal::raw_hash_set<absl::lts_20230802::container_internal::FlatHashMapPolicy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, absl::lts_20230802::flat_hash_map<std::pair<unsigned long, std::basic_string_view<char, std::char_traits<char> > >, tensorflow::ResourceMgr::ResourceAndName, tensorflow::ResourceMgr::KeyHash, tensorflow::ResourceMgr::KeyEqual, std::allocator<std::pair<std::pair<unsigned long, std::basic_string_view<char, std::char_traits<char> > > const, tensorflow::ResourceMgr::ResourceAndName> > >*>, absl::lts_20230802::container_internal::StringHash, absl::lts_20230802::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, absl::lts_20230802::flat_hash_map<std::pair<unsigned long, std::basic_string_view<char, std::char_traits<char> > >, tensorflow::ResourceMgr::ResourceAndName, tensorflow::ResourceMgr::KeyHash, tensorflow::ResourceMgr::KeyEqual, std::allocator<std::pair<std::pair<unsigned long, std::basic_string_view<char, std::char_traits<char> > > const, tensorflow::ResourceMgr::ResourceAndName> > >*> > >::const_iterator absl::lts_20230802::container_internal::raw_hash_set<absl::lts_20230802::container_internal::FlatHashMapPolicy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, absl::lts_20230802::flat_hash_map<std::pair<unsigned long, std::basic_string_view<char, std::char_traits<char> > >, tensorflow::ResourceMgr::ResourceAndName, tensorflow::ResourceMgr::KeyHash, tensorflow::ResourceMgr::KeyEqual, std::allocator<std::pair<std::pair<unsigned long, std::basic_string_view<char, std::char_traits<char> > > const, tensorflow::ResourceMgr::ResourceAndName> > >*>, absl::lts_20230802::container_internal::StringHash, absl::lts_20230802::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, absl::lts_20230802::flat_hash_map<std::pair<unsigned long, std::basic_string_view<char, std::char_traits<char> > >, tensorflow::ResourceMgr::ResourceAndName, tensorflow::ResourceMgr::KeyHash, tensorflow::ResourceMgr::KeyEqual, std::allocator<std::pair<std::pair<unsigned long, std::basic_string_view<char, std::char_traits<char> > > const, tensorflow::ResourceMgr::ResourceAndName> > >*> > >::find<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const;Innermost;0;0;0.01;1.00;0.80;6.40;1.33;2;0.00;12.50;4.00;4.00;5.00;0.63;3.00
Loop 9895;libtensorflow_framework.so.2;;std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, tensorflow::KernelRegistration>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, tensorflow::KernelRegistration> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, false> >::equal_range(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&);Single;0;0;0.01;1.00;1.00;2.48;2.48;4;0.00;12.06;8.05;8.05;8.05;3.25;3.25
