ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 2406;python3.9;pycore_pystate.h:37-37,pycore_pystate.h:55-55,thread_pthread.h:329-332,object.c:1824-1824,signalmodule.c:1681-1681,signalmodule.c:1693-1693,longobject.c:2830-2830,longobject.c:2834-2834,longobject.c:2843-2852,longobject.c:2858-2859,longobject.c:2862-2865,longobject.c:2871-2873,longobject.c:2878-2878,longobject.c:2883-2883;x_divrem;Outermost;0.01;0.01;0.02;1.00;1.00;5.44;3.02;384;0.00;9.10;27.20;27.20;27.20;5.00;9.00
Loop 1146;python3.9;object.c:2141-2141,obmalloc.c:1786-1793,object.h:422-422,object.h:430-430,typeobject.c:1359-1359;subtype_dealloc;Outermost;0.01;0.01;0.02;1.00;1.00;7.20;2.16;1;0.00;11.36;5.40;5.40;5.40;0.75;2.50
Loop 809;python3.9;pycore_pystate.h:55-55,eq.h:23-23,typeobject.c:3231-3231,dictobject.c:885-888;find_name_in_mro;InBetween;0.01;0.01;0.02;1.00;1.00;8.00;2.50;1;0.00;12.50;5.00;5.00;5.00;0.63;2.00
Loop 894;python3.9;ceval.c:1258-1258,ceval.c:1648-1649,ceval.c:3733-3733,ceval.c:3742-3744,ceval.c:3825-3825,ceval.c:3845-3846,ceval.c:3849-3849,object.c:2205-2205,object.c:2209-2209,pycore_pyerrors.h:14-14,call.c:39-39,object.h:422-422,pycore_ceval.h:94-94;_PyEval_EvalFrameDefault;InBetween;0.01;0.01;0.02;1.00;1.00;12.39;2.25;1;0.00;10.52;9.00;9.00;9.00;0.73;4.00
Loop 855;python3.9;object.h:408-408,object.h:422-422,dictobject.c:2534-2557,dictobject.c:2567-2570;dict_merge;Single;0.01;0.01;0.02;1.00;1.00;11.04;2.30;6;0.00;12.04;13.80;13.80;13.80;1.25;6.00
Loop 743;python3.9;typeobject.c:1432-1433;PyType_IsSubtype;Single;0.01;0.01;0.02;1.00;1.00;8.00;1.00;1;0.00;12.50;1.00;1.00;1.00;0.13;1.00
Loop 725;python3.9;dictobject.c:946-947,dictobject.c:1477-1480;PyDict_GetItemWithError;Innermost;0.01;0.01;0.02;1.00;1.00;7.20;3.00;1;0.00;12.50;4.50;4.50;4.50;0.63;1.50
Loop 1666;python3.9;pycore_pystate.h:55-55,abstract.h:73-74,abstract.h:114-118,pycore_pyerrors.h:14-14,call.c:38-39,call.c:57-57,call.c:359-367,call.c:380-383,call.c:387-389,call.c:394-396,object.h:408-408,object.h:422-422,object.h:430-430,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:1478-1478,typeobject.c:1482-1482,typeobject.c:1489-1490,typeobject.c:1515-1515,typeobject.c:1519-1520,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:6495-6495,pycore_object.h:105-105;slot_mp_subscript;Outermost;0.01;0.01;0.02;1.00;1.00;23.61;3.12;1;0.00;10.31;37.40;37.40;37.40;1.58;12.00
Loop 1212;python3.9;object.c:2205-2210,setobject.c:480-482,object.h:422-422;set_dealloc;Single;0.01;0.01;0.02;1.00;1.00;8.00;1.42;4;0.00;12.50;2.13;2.13;2.13;0.27;1.50
Loop 1176;python3.9;object.h:408-408,listobject.c:445-445,listobject.c:2864-2864;list_subscript;Outermost;0.01;0.01;0.02;1.00;1.00;8.00;2.50;1;0.00;12.50;2.50;2.50;2.50;0.31;1.00
Loop 1085;python3.9;object.h:408-409,object.h:422-422,object.h:430-430,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:1478-1478,typeobject.c:1482-1484,typeobject.c:1488-1490,typeobject.c:1498-1498,typeobject.c:3286-3289,typeobject.c:3298-3298;lookup_maybe_method;InBetween;0.01;0.01;0.02;1.00;1.00;9.43;3.15;1;0.00;9.06;12.60;12.60;12.60;1.34;4.00
Loop 954;python3.9;getargs.c:225-231,getargs.c:1367-1382,getargs.c:1399-1399,getargs.c:1406-1406;convertsimple;Single;0.01;0.01;0.02;1.00;1.00;10.60;3.28;1;0.00;9.27;8.20;8.20;8.20;0.77;2.50
Loop 930;python3.9;pycore_pyerrors.h:14-14,call.c:38-39,call.c:57-57,call.c:134-134,call.c:380-387,call.c:396-396;_PyObject_FastCallDictTstate;Single;0.01;0.01;0.02;1.00;1.00;13.02;3.80;1;0.00;11.16;7.60;7.60;7.60;0.58;2.00
Loop 782;python3.9;gcmodule.c:641-644;collect;Innermost;0.01;0.01;0.01;1.00;1.00;8.00;1.00;1;0.00;12.50;2.00;2.00;2.00;0.25;2.00
Loop 1060;python3.9;unicodeobject.c:2745-2746;PyUnicode_FromFormatV;Innermost;0.01;0.01;0.01;1.00;1.00;8.00;1.25;1;0.00;12.50;1.25;1.25;1.25;0.16;1.00
Loop 722;python3.9;object.h:422-422,typeobject.c:7352-7372,typeobject.c:7840-7862;PyType_Ready;Single;0.01;0.01;0.01;1.00;1.00;12.63;1.60;25;0.00;11.90;15.20;15.20;15.20;1.20;9.50
Loop 886;python3.9;ceval.c:4239-4243,object.h:408-408;_PyEval_EvalCode;Single;0.01;0.01;0.01;1.00;1.00;8.00;1.75;2;0.00;12.50;1.75;1.75;1.75;0.22;1.00
Loop 797;python3.9;gcmodule.c:81-81,gcmodule.c:117-117,gcmodule.c:449-449,typeobject.c:3764-3764,pycore_object.h:112-114,dictobject.c:3142-3148;dict_traverse;Single;0.01;0.01;0.01;1.00;1.00;21.56;1.65;10;0.00;11.51;6.60;6.60;6.60;0.31;4.00
Loop 1997;python3.9;pycore_pystate.h:55-55,abstract.h:73-74,abstract.h:103-103,abstract.h:114-114,abstract.h:118-118,pycore_pyerrors.h:14-14,call.c:38-38,call.c:57-57,call.c:359-367,call.c:380-383,call.c:387-389,call.c:393-396,object.h:408-408,object.h:422-422,object.h:430-430,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:1478-1478,typeobject.c:1482-1482,typeobject.c:1489-1490,typeobject.c:1515-1515,typeobject.c:1519-1520,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:6840-6841,pycore_object.h:105-105;slot_tp_setattro;InBetween;0.01;0.01;0.01;1.00;1.00;20.48;3.05;1;0.00;10.12;32.00;32.00;32.00;1.56;10.50
Loop 792;python3.9;tupleobject.c:623-624,gcmodule.c:81-81,gcmodule.c:117-117,gcmodule.c:449-449,typeobject.c:3764-3764,pycore_object.h:112-114;tupletraverse;Innermost;0.01;0.01;0.01;1.00;1.00;28.44;1.45;9;0.00;10.94;5.80;5.80;5.80;0.20;4.00
Loop 2004;python3.9;typeobject.c:5993-5999;wrap_setattr;Single;0.01;0.01;0.01;1.00;1.00;8.00;1.00;2;0.00;12.50;1.25;1.25;1.25;0.16;1.25
Loop 1301;python3.9;setobject.c:67-68,setobject.c:95-96;set_contains;Innermost;0.01;0.01;0.01;1.00;1.00;8.00;6.50;1;0.00;12.50;3.25;3.25;3.25;0.41;0.50
Loop 983;python3.9;object.h:408-408,object.h:422-422,typeobject.c:7973-7981,typeobject.c:8001-8001,dictobject.c:946-947,dictobject.c:1477-1479;super_getattro;Innermost;0.01;0.01;0.01;1.00;1.00;8.40;2.80;1;0.00;12.26;12.60;12.60;12.60;1.50;4.50
Loop 864;python3.9;object.h:408-408,dictobject.c:686-691;PyDict_Copy;Single;0.01;0.01;0.01;1.00;1.00;8.00;1.70;2;0.00;12.50;1.70;1.70;1.70;0.21;1.00
Loop 3313;python3.9;odictobject.c:2198-2206,odictobject.c:2213-2231,odictobject.c:2238-2238,object.h:422-422,object.h:430-430,object.h:496-496;mutablemapping_add_pairs;Single;0.01;0.01;0.01;1.00;1.00;12.68;2.35;80;0.00;11.85;17.60;17.60;17.60;1.39;7.50
Loop 1639;python3.9;pycore_pystate.h:55-55,object.c:663-668,object.c:672-674,object.c:678-680,object.c:702-702,object.c:714-714,object.c:720-720,object.c:738-738,object.c:746-749,listobject.c:423-424,object.h:128-128,object.h:408-408,object.h:422-422,object.h:628-628,longobject.c:3060-3066,longobject.c:3079-3079,longobject.c:3084-3084,pycore_ceval.h:73-73,pycore_ceval.h:83-83,pycore_ceval.h:94-94,typeobject.c:1425-1426,typeobject.c:1431-1432;list_contains;Outermost;0.01;0.01;0.01;1.00;1.00;21.09;2.01;284;0.00;10.24;34.20;34.20;34.20;1.62;17.00
Loop 1633;python3.9;unicodeobject.c:12505-12507;_PyUnicode_ScanIdentifier;Single;0.01;0.01;0.01;1.00;1.00;16.00;1.45;3;0.00;7.29;2.67;2.67;2.67;0.17;1.83
Loop 1623;python3.9;objimpl.h:69-69,object.c:1824-1824,obmalloc.c:685-685,object.h:133-143,object.h:408-408,longobject.c:266-266,longobject.c:330-330,longobject.c:3871-3871;long_div;Single;0.01;0.01;0.01;1.00;1.00;10.47;2.16;1;0.00;6.96;5.40;5.40;5.40;0.52;2.50
Loop 1545;python3.9;unicodeobject.c:11554-11554,object.c:745-749,setobject.c:70-94,object.h:408-408,object.h:422-422,object.h:430-430;PySet_Contains;Innermost;0.01;0.01;0.01;1.00;1.00;11.36;1.95;20;0.00;11.17;16.60;16.60;16.60;1.46;8.50
Loop 1328;python3.9;unicodeobject.c:2306-2316,pycore_pystate.h:55-55,object.c:906-908,object.c:916-927,object.c:942-949,object.c:956-958,abstract.c:2464-2470,abstract.c:2488-2488,object.h:422-422,object.h:628-628;object_isinstance;Single;0.01;0.01;0.01;1.00;1.00;22.70;2.87;1;0.00;10.61;17.20;17.20;17.20;0.76;6.00
Loop 1113;python3.9;classobject.c:90-90,abstract.h:116-116;method_vectorcall;Single;0.01;0.01;0.01;1.00;1.00;16.00;3.00;1;0.00;10.00;3.00;3.00;3.00;0.19;1.00
Loop 1081;python3.9;pycore_pystate.h:55-55,pycore_pystate.h:82-82,errors.c:93-97,errors.c:103-104,errors.c:324-336,errors.c:343-350,errors.c:360-360,errors.c:371-371,errors.c:377-386,errors.c:395-398,errors.c:408-408,errors.c:419-419,errors.c:434-440,abstract.h:73-74,abstract.h:81-81,abstract.h:114-119,abstract.h:171-171,abstract.h:185-185,object.h:408-408,object.h:422-422,object.h:628-628;_PyErr_NormalizeException;Single;0.01;0.01;0.01;2.66;1.00;12.84;2.66;92;4.88;10.63;33.20;12.50;33.20;2.59;12.50
Loop 876;python3.9;unicodeobject.c:15732-15732,unicodeobject.c:15739-15739,unicodeobject.c:15743-15743,codeobject.c:30-30,codeobject.c:33-36,codeobject.c:63-66,codeobject.c:81-82,codeobject.c:86-89,codeobject.c:92-93,codeobject.c:97-99,codeobject.c:104-106,object.h:128-128,object.h:422-422,object.h:430-430;intern_string_constants;InBetween;0.01;0.01;0.01;1.00;1.00;28.31;1.25;1;0.00;8.47;28.75;28.75;28.75;1.02;23.00
Loop 805;python3.9;object.h:408-408,object.h:422-422,object.h:430-430,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-408,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:3302-3302;_PyType_Lookup;Outermost;0.01;0.01;0.01;1.00;1.00;10.15;3.68;1;0.00;8.98;9.20;9.20;9.20;0.91;2.50
Loop 784;python3.9;gcmodule.c:87-87,gcmodule.c:93-93,gcmodule.c:564-565,gcmodule.c:574-584,gcmodule.c:599-603,gcmodule.c:609-614;deduce_unreachable;Single;0.01;0.01;0.01;1.11;1.00;8.24;1.33;2;3.57;11.99;4.00;3.60;4.00;0.49;3.00
Loop 750;python3.9;dictobject.c:1411-1415,dictobject.c:1425-1426;PyDict_GetItem;Single;0.01;0.01;0.01;1.00;1.00;8.00;5.40;1;0.00;12.50;5.40;5.40;5.40;0.68;1.00
Loop 710;python3.9;dictobject.c:341-341,dictobject.c:344-344,dictobject.c:348-350,dictobject.c:353-353,dictobject.c:360-360,dictobject.c:374-374,dictobject.c:377-379,dictobject.c:382-382,dictobject.c:385-385,dictobject.c:393-393,dictobject.c:1176-1181;dictresize;Outermost;0.01;0.01;0.01;1.00;1.00;24.22;1.87;44;0.00;10.53;14.00;14.00;14.00;0.58;7.50
Loop 921;python3.9;ceval.c:5083-5084,object.h:422-422;_PyEval_EvalFrameDefault;Innermost;0;0.01;0.01;1.00;1.00;8.00;1.40;1;0.00;12.50;1.40;1.40;1.40;0.17;1.00
Loop 1587;python3.9;split.h:115-120,object.h:422-422;split;Outermost;0;0.01;0.01;1.00;1.00;12.60;1.47;23;0.00;12.27;20.60;20.60;20.60;1.63;14.00
Loop 767;python3.9;tupleobject.c:183-184,tupleobject.c:188-189,gcmodule.c:626-626,object.h:128-128,typeobject.c:3764-3764,pycore_object.h:74-79,pycore_object.h:112-114;collect;InBetween;0;0.01;0.01;1.00;1.00;20.41;1.77;1;0.00;10.88;16.80;16.80;16.80;0.82;9.50
Loop 837;python3.9;listobject.c:1238-1243,listobject.c:2099-2105;list_sort_impl;Innermost;0;0.01;0.01;1.00;1.00;12.71;1.69;11;0.00;10.25;11.00;11.00;11.00;0.87;6.50
Loop 888;python3.9;ceval.c:4173-4179,object.c:738-738,object.c:745-749,object.h:422-422;_PyEval_EvalCode;Innermost;0;0.01;0.01;1.00;1.00;12.50;1.66;1;0.00;11.11;5.80;5.80;5.80;0.46;3.50
Loop 1727;python3.9;pycore_pystate.h:37-37,pycore_pystate.h:55-55,thread_pthread.h:329-332,signalmodule.c:1681-1681,signalmodule.c:1693-1693,longobject.c:1771-1776,longobject.c:1779-1780,longobject.c:1784-1784;long_to_decimal_string_internal;Outermost;0;0.01;0.01;1.00;1.00;12.31;3.08;24;0.00;9.55;20.00;20.00;20.00;1.63;6.50
Loop 966;python3.9;pycore_pystate.h:55-55,eq.h:23-23,object.h:628-628,typeobject.c:3223-3223,typeobject.c:3226-3226,typeobject.c:3229-3231,dictobject.c:880-882,dictobject.c:885-888,dictobject.c:893-893,dictobject.c:902-902,dictobject.c:906-906,dictobject.c:1439-1439,dictobject.c:1444-1445,dictobject.c:1448-1448;update_one_slot;InBetween;0;0.01;0.01;1.00;1.00;14.10;2.17;184;0.00;11.93;15.20;15.20;15.20;1.08;7.00
Loop 284;_tree.cpython-39-x86_64-linux-gnu.so;;__pyx_f_7sklearn_4tree_5_tree_11TreeBuilder__check_input(__pyx_obj_7sklearn_4tree_5_tree_TreeBuilder*, _object*, __Pyx_memviewslice, __Pyx_memviewslice);Innermost;0;0.01;0.01;4.67;1.00;8.05;4.67;1;45.11;17.51;289.80;62.00;289.80;36.00;62.00
Loop 2667;python3.9;_abc.c:689-692;_abc__abc_subclasscheck;Single;0;0.01;0.01;1.00;1.00;8.00;1.50;1;0.00;12.50;1.50;1.50;1.50;0.19;1.00
Loop 2533;python3.9;typeobject.c:1612-1614,typeobject.c:1761-1762;mro_implementation;Innermost;0;0.01;0.01;1.00;1.00;13.33;2.67;1;0.00;9.38;2.00;2.00;2.00;0.15;0.75
Loop 1491;python3.9;pegen.c:70-75,pegen.c:794-804,parse.c:8580-8589,parse.c:8605-8610,parse.c:8624-8629,parse.c:8643-8648,parse.c:8662-8667,parse.c:8681-8686,parse.c:8700-8705,parse.c:8719-8724,parse.c:8738-8743,parse.c:8757-8762,parse.c:8782-8782,parse.c:8790-8790,parse.c:8810-8816,parse.c:8829-8829,parse.c:8837-8837,parse.c:8857-8863,parse.c:8876-8876,parse.c:8884-8884,parse.c:8904-8910,parse.c:8923-8923,parse.c:8931-8931,parse.c:8951-8957,parse.c:8970-8970,parse.c:8978-8978,parse.c:8998-9004,parse.c:9017-9017,parse.c:9025-9025,parse.c:9045-9051,parse.c:9064-9064,parse.c:9072-9072,parse.c:9093-9101,parse.c:9114-9114,parse.c:9122-9122,parse.c:9142-9148,parse.c:9161-9161,parse.c:9169-9169,parse.c:9190-9198,parse.c:9211-9211,parse.c:9219-9219,parse.c:9239-9245,parse.c:21687-21690,parse.c:21698-21699,parse.c:21729-21729,parse.c:21738-21738,parse.c:21751-21751,parse.c:21765-21765;inversion_rule;Single;0;0.01;0.01;1.00;1.00;13.90;2.83;1000012;0.00;7.81;114.80;114.80;114.80;8.26;40.50
Loop 1433;python3.9;fastsearch.h:217-224,fastsearch.h:228-232,fastsearch.h:235-236,fastsearch.h:241-241;replace;Outermost;0;0.01;0.01;1.00;1.00;12.97;1.78;11;0.00;11.98;9.80;9.80;9.80;0.76;5.50
Loop 897;python3.9;ceval.c:3750-3755,object.h:422-422,object.h:496-496;_PyEval_EvalFrameDefault;InBetween;0;0.01;0.01;1.00;1.00;10.34;2.10;5;0.00;10.55;8.40;8.40;8.40;0.81;4.00
Loop 811;python3.9;dictobject.c:902-902,dictobject.c:1445-1445;find_name_in_mro;Innermost;0;0.01;0.01;1.00;1.00;4.80;1.20;1;0.00;12.50;0.60;0.60;0.60;0.13;0.50
Loop 1732;python3.9;unicodeobject.c:15456-15459;PyUnicode_Format;Innermost;0;0.01;0.01;1.00;1.00;5.60;1.40;1;0.00;8.85;1.40;1.40;1.40;0.25;1.00
Loop 1184;python3.9;unicodeobject.c:10340-10343,unicodeobject.c:10350-10365;_PyUnicode_JoinArray;Single;0;0.01;0.01;1.00;1.00;27.25;1.87;576;0.00;9.19;21.50;21.50;21.50;0.79;11.50
Loop 1147;python3.9;typeobject.c:1153-1154,typeobject.c:1318-1321;subtype_dealloc;Outermost;0;0.01;0.01;1.00;1.00;11.79;1.87;7;0.00;11.46;2.80;2.80;2.80;0.24;1.50
Loop 953;python3.9;getargs.c:282-283,getargs.c:310-310;vgetargs1_impl;Innermost;0;0.01;0.01;1.00;1.00;16.00;1.25;1;0.00;6.25;2.50;2.50;2.50;0.16;2.00
Loop 851;python3.9;object.c:2205-2205,object.c:2209-2209,object.h:422-422,object.h:430-430,dictobject.c:344-350,dictobject.c:353-353,dictobject.c:360-360,dictobject.c:377-377,dictobject.c:382-382,dictobject.c:393-393,dictobject.c:730-732,dictobject.c:736-736,dictobject.c:739-739,dictobject.c:742-743,dictobject.c:858-859,dictobject.c:1605-1605,dictobject.c:1608-1614,dictobject.c:1655-1655,dictobject.c:1661-1662,dictobject.c:1665-1665,dictobject.c:1669-1670;_PyDict_DelItem_KnownHash;InBetween;0;0.01;0.01;2.69;1.00;13.26;2.69;1;3.57;12.19;37.60;14.00;37.60;2.84;14.00
Loop 760;python3.9;gcmodule.c:234-234,gcmodule.c:273-284,gcmodule.c:961-969,object.h:408-408,object.h:422-422,object.h:430-430;collect;Innermost;0;0.01;0.01;1.00;1.00;6.80;4.30;1;0.00;11.38;8.60;8.60;8.60;1.27;2.00
Loop 2018;python3.9;typeobject.c:1432-1433;wrapperdescr_call;Single;0;0.01;0.01;1.00;1.00;8.00;1.00;1;0.00;12.50;1.00;1.00;1.00;0.13;1.00
Loop 1731;python3.9;unicodeobject.c:1702-1702,unicodeobject.c:14142-14142,unicodeobject.c:14149-14149,unicodeobject.c:14152-14156,unicodeobject.c:14159-14161,unicodeobject.c:14166-14166,unicodeobject.c:15376-15380,unicodeobject.c:15451-15452,unicodeobject.c:15455-15459,unicodeobject.c:15462-15463,unicodeobject.c:15466-15466,unicodeobject.c:15471-15471;PyUnicode_Format;InBetween;0;0.01;0.01;1.00;1.00;13.55;2.08;1;0.00;9.59;27.00;27.00;27.00;1.99;13.00
Loop 1547;python3.9;setobject.c:60-62;PySet_Contains;Outermost;0;0.01;0.01;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA
Loop 1305;python3.9;setobject.c:60-62;set_lookkey;Outermost;0;0.01;0.01;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA
Loop 830;python3.9;listobject.c:1042-1046,listobject.c:1116-1118,listobject.c:1226-1226,listobject.c:1297-1298,listobject.c:1301-1305,listobject.c:1312-1313,listobject.c:1933-1933,listobject.c:1999-2000,listobject.c:2099-2107,listobject.c:2292-2292,listobject.c:2377-2377,listobject.c:2383-2386,listobject.c:2392-2394,listobject.c:2400-2400;list_sort_impl;InBetween;0;0.01;0.01;2.28;1.00;12.50;2.28;1;4.69;11.82;83.20;36.50;83.20;6.65;36.50
Loop 789;python3.9;gcmodule.c:81-81,gcmodule.c:117-117,gcmodule.c:449-449,listobject.c:2624-2625,typeobject.c:3764-3764,pycore_object.h:112-114;list_traverse;Innermost;0;0.01;0.01;1.00;1.00;32.56;1.50;9;0.00;10.68;6.00;6.00;6.00;0.18;4.00
Loop 104;_tree.cpython-39-x86_64-linux-gnu.so;;__Pyx_PyObject_FastCallDict(_object*, _object**, unsigned long, _object*) [clone .constprop.1];Single;0;0.01;0.01;1.00;1.00;8.00;1.00;1;0.00;12.50;1.50;1.50;1.50;0.19;1.50
Loop 2915;python3.9;setobject.c:301-302,setobject.c:454-455,setobject.c:1209-1209,setobject.c:1217-1218,object.h:408-408,object.h:422-422,object.h:430-430;set_intersection;Outermost;0;0.01;0.01;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
Loop 1990;python3.9;moduleobject.c:580-584,moduleobject.c:591-591,object.h:628-628;_PyModule_ClearDict;Single;0;0.01;0.01;1.00;1.00;40.62;1.65;1;0.00;7.40;8.25;8.25;8.25;0.20;5.00
Loop 1546;python3.9;setobject.c:67-68,setobject.c:95-96;PySet_Contains;Innermost;0;0.01;0.01;1.00;1.00;8.00;6.50;1;0.00;12.50;3.25;3.25;3.25;0.41;0.50
Loop 962;python3.9;typeobject.c:1425-1426,typeobject.c:1431-1433,typeobject.c:7352-7366,typeobject.c:7371-7372,typeobject.c:7410-7414,typeobject.c:7513-7520,typeobject.c:7530-7530,typeobject.c:7566-7572;update_one_slot;InBetween;0;0.01;0.01;1.00;1.00;13.01;1.81;1;0.00;11.33;34.40;34.40;34.40;2.64;19.00
Loop 849;python3.9;eq.h:17-21,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:849-857,dictobject.c:863-864;_PyDict_DelItem_KnownHash;Innermost;0;0.01;0.01;1.00;1.00;12.19;1.33;1;0.00;11.54;8.00;8.00;8.00;0.66;6.00
Loop 821;python3.9;modsupport.c:48-49,modsupport.c:76-80;countformat;Innermost;0;0.01;0.01;1.00;1.00;16.00;1.13;6;0.00;10.00;8.50;8.50;8.50;0.53;7.50
Loop 788;python3.9;listobject.c:2624-2625;list_traverse;Innermost;0;0.01;0.01;1.00;1.00;13.33;1.33;1;0.00;10.94;2.00;2.00;2.00;0.15;1.50
Loop 680;python3.9;unicodeobject.c:2306-2316,pycore_pystate.h:55-55,errors.c:46-46,errors.c:55-61,object.c:906-908,object.c:956-956,object.c:2205-2205,object.c:2209-2209,abstract.c:2703-2703,pycore_pyerrors.h:14-14,object.h:422-422,object.h:430-430,object.h:496-496,call.c:39-39,sysmodule.c:244-244,sysmodule.c:253-253,sysmodule.c:263-265,sysmodule.c:278-278,sysmodule.c:289-289;sys_audit_tstate;InBetween;0;0.01;0.01;2.40;1.00;11.79;2.40;1;7.46;11.38;37.20;15.50;37.20;3.16;15.50
Loop 370;_tree.cpython-39-x86_64-linux-gnu.so;;__pyx_f_7sklearn_4tree_5_tree_21DepthFirstTreeBuilder_build(__pyx_obj_7sklearn_4tree_5_tree_DepthFirstTreeBuilder*, __pyx_obj_7sklearn_4tree_5_tree_Tree*, _object*, __Pyx_memviewslice, int, __pyx_opt_args_7sklearn_4tree_5_tree_21DepthFirstTreeBuilder_build*);Single;0;0.01;0.01;1.00;1.00;11.70;2.90;1;0.00;10.97;40.60;40.60;40.60;3.47;14.00
Loop 75;_tree.cpython-39-x86_64-linux-gnu.so;;__Pyx_BufFmt_ProcessTypeChunk(__Pyx_BufFmt_Context*);Outermost;0;0.01;0.01;1.00;1.00;4.56;2.17;1;0.00;11.62;22.80;22.80;22.80;5.00;10.50
Loop 3314;python3.9;odictobject.c:534-539,odictobject.c:566-573;_odict_get_index;Single;0;0.01;0.01;1.00;1.00;10.67;2.50;1;0.00;11.81;5.00;5.00;5.00;0.47;2.00
Loop 2560;python3.9;object.h:422-422,call.c:1024-1025;_PyStack_UnpackDict_Free;Single;0;0.01;0.01;1.00;1.00;8.00;1.40;1;0.00;12.50;1.40;1.40;1.40;0.17;1.00
Loop 2302;python3.9;dtoa.c:365-373,dtoa.c:376-377,dtoa.c:380-380,dtoa.c:383-383,dtoa.c:393-397,dtoa.c:629-633,dtoa.c:638-638,dtoa.c:646-648,dtoa.c:652-653,dtoa.c:656-659,dtoa.c:665-665,dtoa.c:673-674,dtoa.c:715-715,dtoa.c:719-719,dtoa.c:722-727,dtoa.c:731-732,dtoa.c:737-737;pow5mult;Outermost;0;0.01;0.01;3.42;1.00;12.68;3.42;2598;1.37;9.95;41.00;12.00;41.00;3.23;12.00
Loop 2213;python3.9;typeobject.c:2157-2158;subtype_dict;Single;0;0.01;0.01;1.00;1.00;8.00;1.00;1;0.00;12.50;2.00;2.00;2.00;0.25;2.00
Loop 2086;python3.9;pycore_pystate.h:55-55,abstract.h:74-74,abstract.h:114-118,pycore_pyerrors.h:14-14,call.c:38-39,call.c:57-57,call.c:359-367,call.c:380-383,call.c:387-388,call.c:396-396,object.h:408-408,object.h:422-422,object.h:430-430,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:1478-1478,typeobject.c:1482-1482,typeobject.c:1489-1490,typeobject.c:1515-1515,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:6864-6864,typeobject.c:6868-6868,pycore_object.h:105-105;slot_tp_richcompare;Outermost;0;0.01;0.01;3.17;1.00;16.38;3.17;1;9.43;11.59;38.00;12.00;38.00;2.32;12.00
Loop 1983;python3.9;unicodeobject.c:2306-2316,eq.h:23-23,object.h:408-408,object.h:628-628,typeobject.c:547-547,typeobject.c:569-569,dictobject.c:880-882,dictobject.c:885-888,dictobject.c:902-902,dictobject.c:1439-1439,dictobject.c:1444-1445,dictobject.c:1448-1448,dictobject.c:1487-1489;type_module;Outermost;0;0.01;0.01;1.00;1.00;12.61;3.52;1;0.00;11.28;17.60;17.60;17.60;1.40;5.00
Loop 1647;python3.9;bltinmodule.c:1280-1283,bltinmodule.c:1287-1287,object.c:2205-2205,object.c:2209-2209,object.h:422-422;map_next;Outermost;0;0.01;0.01;1.00;1.00;13.89;2.57;1;0.00;11.46;9.00;9.00;9.00;0.65;3.50
Loop 1600;python3.9;pycore_pystate.h:55-55,objimpl.h:69-69,object.c:1824-1824,object.c:2205-2205,object.c:2209-2209,obmalloc.c:572-572,obmalloc.c:1646-1647,object.h:133-133,object.h:138-138,object.h:143-144,object.h:408-408,object.h:422-422,longobject.c:49-49,longobject.c:57-59,longobject.c:116-116,longobject.c:119-122,longobject.c:4640-4653,longobject.c:4678-4678;long_lshift;Outermost;0;0.01;0.01;1.00;1.00;19.88;2.76;1;0.00;9.39;42.80;42.80;42.80;2.15;15.50
Loop 1139;python3.9;dictobject.c.h:80-80,object.c:775-779,object.h:408-408,dictobject.c:344-344,dictobject.c:350-350,dictobject.c:782-785,dictobject.c:789-789,dictobject.c:811-811,dictobject.c:2904-2904,dictobject.c:2907-2910,dictobject.c:2914-2914;dict_get;Outermost;0;0.01;0.01;1.00;1.00;12.68;2.43;1;0.00;11.98;14.60;14.60;14.60;1.15;6.00
